lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,photos,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
2,Rating 4.9,FLETES Y MUDANZAS ACOSTA & Co.,Moving service,True," Consulado 12, Misiones de San Francisco, 72680 Heroica Puebla de Zaragoza, Pue.",222 554 6711,+522225546711,True,https://wa.me/522225546711,False,open,,,,,False,4.9,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+ACOSTA+%26+Co./data=!4m7!3m6!1s0x85cfc1f37cc53851:0x5d7096d6252030!8m2!3d19.1466212!4d-98.2556575!16s%2Fg%2F11qml_29g_!19sChIJUTjFfPPBz4URMCAl1pZwXQA
2,Rating 4.8,Fletes y Mudanzas los Pekes,Transportation service,True," C. 10 Sur 6300, Bugambilias, 72580 Heroica Puebla de Zaragoza, Pue.",222 312 0966,+522223120966,True,https://wa.me/522223120966,False,open,,,,,False,4.8,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+los+Pekes/data=!4m7!3m6!1s0x85cfbf7894e66719:0xeb7cbf4422c24b17!8m2!3d19.0075424!4d-98.2083684!16s%2Fg%2F11k56bchlr!19sChIJGWfmlHi_z4URF0vCIkS_fOs
2,Rating 4.7,Mudanzas y fletes en puebla lezama,Moving service,True," Nicolas Bravo, Ampliación Guadalupe Hidalgo, Guadalupe Hidalgo, 72490 Heroica Puebla de Zaragoza, Pue.",222 108 8675,+522221088675,True,https://wa.me/522221088675,False,open,,,,,False,4.7,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Mudanzas+y+fletes+en+puebla+lezama/data=!4m7!3m6!1s0x85cfb95a1bd7668d:0xdd3fd77685926c4a!8m2!3d18.9765042!4d-98.2406397!16s%2Fg%2F11t4blhkx4!19sChIJjWbXG1q5z4URSmyShXbXP90
2,Rating 5.0,Fletes y Mudanzas Aiti,Transportation service,True," Insurgencias sindical, Reserva Territorial Atlixcáyotl, Ex-Rancho Vaquerías, 72464 Heroica Puebla de Zaragoza, Pue.",221 529 4019,+522215294019,True,https://wa.me/522215294019,False,open,,,,,False,5.0,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Aiti/data=!4m7!3m6!1s0x85cfc780de7d1517:0x298f464b3744cd97!8m2!3d19.0068984!4d-98.2439774!16s%2Fg%2F11yyfpd9mv!19sChIJFxV93oDHz4URl81EN0tGjyk
2,Rating 4.6,PUE Fletes Mexico Carga Express,Trucking company,True," Aquiles Serdán, Agrícola Ignacio Zaragoza, 72100 Heroica Puebla de Zaragoza, Pue.",800 874 2000,+528008742000,True,https://wa.me/528008742000,False,open,,,,,False,4.6,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/PUE+Fletes+Mexico+Carga+Express/data=!4m7!3m6!1s0x85cfc475e1985f3f:0x4153f39ca82eab23!8m2!3d19.1287059!4d-98.2224023!16s%2Fg%2F11c6chmfkn!19sChIJP1-Y4XXEz4URI6suqJzzU0E
2,Rating 4.8,Fletes económicos Querétaro,Transportation service,True," C. Obreros 153, Peñuelas, 76148 Santiago de Querétaro, Qro.",442 376 0831,+524423760831,True,https://wa.me/524423760831,False,open,,,,,False,4.8,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+econ%C3%B3micos+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35ba8beca48ad:0xa5dc38c4cc07e3d6!8m2!3d20.6364284!4d-100.3965393!16s%2Fg%2F11jgc5chtt!19sChIJrUjKvqhb04UR1uMHzMQ43KU
2,Rating 5.0,"Fletes y Mudanzas 24 horas ""MoviTrans"" | Querétaro",Moving service,True," Av. San Roque 140 A, Santa Catarina, 76156 Santiago de Querétaro, Qro.",442 870 2248,+524428702248,True,https://wa.me/524428702248,False,open,,,,,False,5.0,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+24+horas+%22MoviTrans%22+%7C+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35bc1f24bd49b:0x3db4ad4cc505657a!8m2!3d20.603751!4d-100.403074!16s%2Fg%2F11wg8nq7wz!19sChIJm9RL8sFb04URemUFxUyttD0
2,Rating 4.8,Fletes y mudanzas a toda la república,Trucking company,True," Cól, zona dos extendida, Centro, 76040 Santiago de Querétaro, Qro.",442 864 8169,+524428648169,True,https://wa.me/524428648169,False,open,,,,,False,4.8,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+a+toda+la+rep%C3%BAblica/data=!4m7!3m6!1s0x85d35161d0485cd1:0xc95f0792ad43700c!8m2!3d20.5863114!4d-100.3840207!16s%2Fg%2F11hwv9sq8g!19sChIJ0VxI0GFR04URDHBDrZIHX8k
2,Rating 4.9,Fletes y Mudanzas Leyva,Moving service,True," Ignacio Ramírez 79, Los Faroles, 76147 Santiago de Querétaro, Qro.",442 502 1232,+524425021232,True,https://wa.me/524425021232,False,open,,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Leyva/data=!4m7!3m6!1s0x85d35bd3ddc3c9a7:0xadd3fa36eb5273cb!8m2!3d20.606263!4d-100.4063435!16s%2Fg%2F11h07fz8s2!19sChIJp8nD3dNb04URy3NS6zb6060
2,Rating 4.8,Fletes y mudanzas Morán,Moving service,True," Artículo 27 5, Casa Blanca, 76030 Santiago de Querétaro, Qro.",442 569 3063,+524425693063,True,https://wa.me/524425693063,False,open,,,,,False,4.8,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Mor%C3%A1n/data=!4m7!3m6!1s0x85d3457a9f52d697:0x27cf48ed6a484aed!8m2!3d20.5764996!4d-100.3937428!16s%2Fg%2F11t00p7h9h!19sChIJl9ZSn3pF04UR7UpIau1Izyc
2,Rating 5.0,Fletes y mudanzas CHÁVEZ,Moving service,True," C/ 15 de Mayo mercado, La Santa Cruz, Centro, 76000 Santiago de Querétaro, Qro.",442 599 1193,+524425991193,True,https://wa.me/524425991193,False,open,,,,,False,5.0,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+CH%C3%81VEZ/data=!4m7!3m6!1s0x85d35b5381e528d7:0xbbd281ef50fd991c!8m2!3d20.5980743!4d-100.3855225!16s%2Fg%2F11w3lh_ycj!19sChIJ1yjlgVNb04URHJn9UO-B0rs
2,Rating 4.9,Fletes y Mudanzas OGERK,Moving service,True," 36113, El Sol, 76113 Santiago de Querétaro, Qro.",442 632 9269,+524426329269,True,https://wa.me/524426329269,False,open,,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+OGERK/data=!4m7!3m6!1s0x85d351b3e4fc4611:0xb74e44fd0e2cb5cf!8m2!3d20.6153981!4d-100.4418325!16s%2Fg%2F11fjqjr18q!19sChIJEUb85LNR04URz7UsDv1ETrc
2,Rating 4.9,Fletes y Mudanzas PP Luis Querétaro,Moving service,True," Nogal 45, Los Olvera, 76904 Los Olvera, Qro.",442 704 9524,+524427049524,True,https://wa.me/524427049524,False,open,,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+PP+Luis+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d345454b6e76fd:0x942c5ef287a6042e!8m2!3d20.5310039!4d-100.4089228!16s%2Fg%2F11tmfnlk92!19sChIJ_XZuS0VF04URLgSmh_JeLJQ
2,Rating 5.0,Fletes y mudanzas Adrian Rodriguez,Moving service,True," Prol. Bernardo Quintana 4115, San Pablo Tecnologico, 76150 Santiago de Querétaro, Qro.",442 620 6718,+524426206718,True,https://wa.me/524426206718,False,open,,,,,False,5.0,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Adrian+Rodriguez/data=!4m7!3m6!1s0x85d35b346c76f97f:0x40d1f7ee2fdafdc8!8m2!3d20.6156217!4d-100.3993442!16s%2Fg%2F11nk11k5pc!19sChIJf_l2bDRb04URyP3aL-730UA
2,Rating 4.8,Yetcargo,Trucking company,True," Av Chapultepec 540, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 4606 2278,+525546062278,True,https://wa.me/525546062278,False,open,,,,,False,4.8,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Yetcargo/data=!4m7!3m6!1s0x85d1ff250da86c09:0x9babf0ed63549902!8m2!3d19.4207015!4d-99.1748971!16s%2Fg%2F11c2qr_txx!19sChIJCWyoDSX_0YURAplUY-3wq5s
2,Rating 5.0,TICSA Transporte Integral de carga,Shipping company,True," C. Montes Urales 635, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX",55 5201 7646,+525552017646,True,https://wa.me/525552017646,False,open,,,,,False,5.0,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/TICSA+Transporte+Integral+de+carga/data=!4m7!3m6!1s0x85d201f6e55277b7:0xf295e4a83dbf1b40!8m2!3d19.4259728!4d-99.2046074!16s%2Fg%2F1ts_6z3k!19sChIJt3dS5fYB0oURQBu_PajklfI
2,Rating 4.7,Transporte Refrigerado FROST,Trucking company,True," Av. Nuevo León 180, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",56 2008 0889,+525620080889,True,https://wa.me/525620080889,False,open,,,,,False,4.7,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transporte+Refrigerado+FROST/data=!4m7!3m6!1s0x85d1ff59350b47c1:0x5709bc0cd05f5eb5!8m2!3d19.4070195!4d-99.1717766!16s%2Fg%2F11l5kgb41w!19sChIJwUcLNVn_0YURtV5f0Ay8CVc
2,Rating 4.7,Transportes De Carga Ocotlenses,Trucking company,True," Ffcc Nales 820, col, Santo Domingo,delegación, Azcapotzalco, 02160 Ciudad de México, CDMX",55 5347 3300,+525553473300,True,https://wa.me/525553473300,False,open,,,,,False,4.7,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+De+Carga+Ocotlenses/data=!4m7!3m6!1s0x85d1f878776c1b8b:0x9208a8b16632d4f5!8m2!3d19.4873826!4d-99.1897696!16s%2Fg%2F1tqtb02y!19sChIJixtsd3j40YUR9dQyZrGoCJI
2,Sitio web (formal),Autotransportes de Carga el Duero S.A. de C.V.,Trucking company,True," Refinería 1342, Lázaro Cárdenas, 44490 Guadalajara, Jal.",33 3666 0875,+523336660875,True,https://wa.me/523336660875,False,open,,,,http://duero.mx/index_1.html,True,3.9,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Autotransportes+de+Carga+el+Duero+S.A.+de+C.V./data=!4m7!3m6!1s0x8428b25c785cb0fb:0xcbd9beee91822863!8m2!3d20.6284582!4d-103.3300305!16s%2Fg%2F1xfsp1kl!19sChIJ-7BceFyyKIQRYyiCke6-2cs
2,Rating 4.5,Transportes de Occidente,Trucking company,True," C. Ciprés 1402, Morelos, 44910 Guadalajara, Jal.",33 3810 0286,+523338100286,True,https://wa.me/523338100286,False,open,,,,,False,4.5,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+de+Occidente/data=!4m7!3m6!1s0x8428adf8ffa65f95:0xfb0942f92ddd329b!8m2!3d20.656059!4d-103.3613773!16s%2Fg%2F1ts3fybm!19sChIJlV-m__itKIQRmzLdLflCCfs
2,Sitio web (formal),Transportes Americanos S.A. de C.V.,Trucking company,True," C. 1 733, Colón Industrial, 44940 Guadalajara, Jal.",33 1057 8580,+523310578580,True,https://wa.me/523310578580,False,open,,,,http://www.transportesamericanos.com/,True,3.8,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Americanos+S.A.+de+C.V./data=!4m7!3m6!1s0x8428b274b96aee37:0x3a6df97790f1add9!8m2!3d20.6409682!4d-103.3542394!16s%2Fg%2F1tczw7q_!19sChIJN-5quXSyKIQR2a3xkHf5bTo
2,Rating 4.5,XCF guadalajara,Trucking company,True," Av de los Artesanos 5090, Lomas del Cuatro, 45599 San Pedro Tlaquepaque, Jal.",,,False,,False,open,,,,,False,4.5,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/XCF+guadalajara/data=!4m7!3m6!1s0x8428b30809936311:0xe4bb13a18c45703b!8m2!3d20.5847393!4d-103.3587227!16s%2Fg%2F11ppf2vnmz!19sChIJEWOTCQizKIQRO3BFjKETu-Q
2,Rating 5.0,Expo Proveedores del Transporte y Logística Monterrey,Trucking company,True," Av fundidores 508, Obrera, 64000 Monterrey, N.L.",81 2257 0974,+528122570974,True,https://wa.me/528122570974,False,open,,,,,False,5.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Expo+Proveedores+del+Transporte+y+Log%C3%ADstica+Monterrey/data=!4m7!3m6!1s0x8662956bb69bf289:0x4e531142a25da031!8m2!3d25.6791184!4d-100.289154!16s%2Fg%2F11ywghnhzd!19sChIJifKbtmuVYoYRMaBdokIRU04
2,Rating 4.8,Transportadores Unidos Carga,Freight forwarding service,True," Pascual Ortiz Rubio 1600, Niño Artillero, 64280 Monterrey, N.L.",81 8351 5828,+528183515828,True,https://wa.me/528183515828,False,open,,,,,False,4.8,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportadores+Unidos+Carga/data=!4m7!3m6!1s0x866295cad06b931d:0x48b33af2f8780091!8m2!3d25.719919!4d-100.3297203!16s%2Fg%2F1tmxfzzt!19sChIJHZNr0MqVYoYRkQB4-PI6s0g
2,Rating 4.5,Auto Fletes TRT,Trucking company,True," Ignacio Zaragoza 3612, Del Nte., 64500 Monterrey, N.L.",81 8332 1980,+528183321980,True,https://wa.me/528183321980,False,open,,,,,False,4.5,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Auto+Fletes+TRT/data=!4m7!3m6!1s0x8662959fcee37c95:0xf45b3ae471e3870!8m2!3d25.7125576!4d-100.3046596!16s%2Fg%2F11gxg8_rt8!19sChIJlXzjzp-VYoYRcDgeR66zRQ8
2,Sitio web (formal),Transportes de Carga Monterrey,Transportation service,True," Raúl Caballero Escamilla 400, Unión de Agropecuarios Lázaro Cárdenas, 66050 Cdad. Gral. Escobedo, N.L.",81 3244 0900,+528132440900,True,https://wa.me/528132440900,False,open,,,,http://www.tcmty.com.mx/,True,1.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+de+Carga+Monterrey/data=!4m7!3m6!1s0x866293c8c9e8127d:0xa1f15684d4be854e!8m2!3d25.823028!4d-100.301773!16s%2Fg%2F11rdbrgjz0!19sChIJfRLoyciTYoYRToW-1IRW8aE
2,Rating 4.8,Auto Líneas Emago S.A De C.V,Trucking company,True," Nueva York 4047 - B, Industrial Hab Abraham Lincoln, 64310 Monterrey, N.L.",81 8259 9287,+528182599287,True,https://wa.me/528182599287,False,open,,,,,False,4.8,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Auto+L%C3%ADneas+Emago+S.A+De+C.V/data=!4m7!3m6!1s0x8662967d112ce579:0xd9741479dcee140a!8m2!3d25.7168367!4d-100.3592485!16s%2Fg%2F1tg8724z!19sChIJeeUsEX2WYoYRChTu3HkUdNk
2,Rating 5.0,Multiservice Transportes de carga,Trucking company,True," Av de las Fuentes 2042, Insurgentes, 76117 Santiago de Querétaro, Qro.",446 410 9593,+524464109593,True,https://wa.me/524464109593,False,open,,,,,False,5.0,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Multiservice+Transportes+de+carga/data=!4m7!3m6!1s0x85d351d9aa918aed:0x414dc03dacf97a48!8m2!3d20.6305845!4d-100.4491974!16s%2Fg%2F11mkhw53ld!19sChIJ7YqRqtlR04URSHr5rD3ATUE
2,Rating 4.9,TRQ (Transportes rápidos de Querétaro),Trucking company,True," Paseos de San Miguel, Av. San Gabriel 5054, Paseos de San Miguel, 76118 Santiago de Querétaro, Qro.",442 488 8204,+524424888204,True,https://wa.me/524424888204,False,open,,,,,False,4.9,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/TRQ+%28Transportes+r%C3%A1pidos+de+Quer%C3%A9taro%29/data=!4m7!3m6!1s0x85d3510579a5e3d7:0x2ff242e0d0f818e5!8m2!3d20.659439!4d-100.4728259!16s%2Fg%2F11xf_4xct7!19sChIJ1-OleQVR04UR5Rj40OBC8i8
2,Sitio web (formal),Transportes León-México,Trucking company,True," Ley 6 de Enero 10, Casa Blanca, 76030 Santiago de Querétaro, Qro.",442 216 0805,+524422160805,True,https://wa.me/524422160805,False,open,,,,http://www.leon-mexico.com.mx/,True,3.7,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Le%C3%B3n-M%C3%A9xico/data=!4m7!3m6!1s0x85d34528275c5dcd:0xc88419af03aba655!8m2!3d20.579051!4d-100.394785!16s%2Fg%2F1tfd2rmw!19sChIJzV1cJyhF04URVaarA68ZhMg
2,Sitio web (formal),Transportes Condesa,Trucking company,True," Prolongación Océano Índico 84 Hacienda Nueva San Juanico Qro MX Int. M1-38, Rancho San Juanico, 76010 Santiago de Querétaro, Qro.",442 242 5538,+524422425538,True,https://wa.me/524422425538,False,open,,,,https://www.tcondesa.com.mx/,True,3.6,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Condesa/data=!4m7!3m6!1s0x85d35ab11d4c6761:0x81c6a33818f076ce!8m2!3d20.5890408!4d-100.4233255!16s%2Fg%2F1tds7125!19sChIJYWdMHbFa04URznbwGDijxoE
2,Sitio web (formal),Venta y Renta Montcargas Bolio Querétaro,Trucking company,True," Acceso lll 310, Fraccionamiento industrial la montaña, 76150 Santiago de Querétaro, Qro.",442 187 3117,+524421873117,True,https://wa.me/524421873117,False,open,,,,https://montacargasbolio.com/,True,,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Venta+y+Renta+Montcargas+Bolio+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35bcba4d24007:0x1e965f2c5a2178b1!8m2!3d20.6032619!4d-100.4150858!16s%2Fg%2F11yskb8md9!19sChIJB0DSpMtb04URsXghWixflh4
2,Rating 5.0,Despacho Jurídico,Lawyer,True," Calz Legaria 410-Int. 5, Deportivo Pensil, Miguel Hidalgo, 11470 Ciudad de México, CDMX",55 5399 5190,+525553995190,True,https://wa.me/525553995190,False,open,,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico/data=!4m7!3m6!1s0x85d203e842b8559f:0xd83b863612cbddd1!8m2!3d19.4505717!4d-99.202258!16s%2Fg%2F11h93g4mln!19sChIJn1W4QugD0oUR0d3LEjaGO9g
2,Rating 5.0,Asesoría Legal en Línea - Despacho de abogados en México,Lawyer,True," Hipolito Taine 229 Despacho 601 Col, Polanco V Secc, Miguel Hidalgo, 11580 Ciudad de México, CDMX",55 1287 2985,+525512872985,True,https://wa.me/525512872985,False,open,,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Asesor%C3%ADa+Legal+en+L%C3%ADnea+-+Despacho+de+abogados+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f938066cd79b:0xa4f2b661570c50f1!8m2!3d19.434276!4d-99.1850428!16s%2Fg%2F11h60v4ddg!19sChIJm9dsBjj50YUR8VAMV2G28qQ
2,Rating 4.9,Despacho Jurídico Ornelas y Asociados,Lawyer,True," José Maria Vigil, Italia 2370, Providencia, 44648 Guadalajara, Jal.",33 2254 6929,+523322546929,True,https://wa.me/523322546929,False,open,,,,,False,4.9,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Ornelas+y+Asociados/data=!4m7!3m6!1s0x8428af7238e9b02f:0xd052ab4fe1454255!8m2!3d20.6899962!4d-103.3765431!16s%2Fg%2F11q8y2vpdh!19sChIJL7DpOHKvKIQRVUJF4U-rUtA
2,Rating 5.0,Licenciados. Corporativo Hernandez despacho de Abogados,General practice attorney,True," Manuel Pérez Lete 169, El Dean, 44440 Guadalajara, Jal.",33 4006 5019,+523340065019,True,https://wa.me/523340065019,False,open,,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Licenciados.+Corporativo+Hernandez+despacho+de+Abogados/data=!4m7!3m6!1s0x8428abbee205ddb3:0x6e13498fe0e2e943!8m2!3d20.6358593!4d-103.3481663!16s%2Fg%2F11fnsb0f6c!19sChIJs90F4r6rKIQRQ-ni4I9JE24
2,Rating 4.9,Corporativo Jurídico Magallón y Asociados,General practice attorney,True," C. Chihuahua 1092, La Guadalupana, 44260 Guadalajara, Jal.",33 3114 4864,+523331144864,True,https://wa.me/523331144864,False,open,,,,,False,4.9,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Corporativo+Jur%C3%ADdico+Magall%C3%B3n+y+Asociados/data=!4m7!3m6!1s0x8428b1f2b91438db:0x92a8a8056a8886a5!8m2!3d20.7024579!4d-103.3499839!16s%2Fg%2F11fggcwsyy!19sChIJ2zgUufKxKIQRpYaIagWoqJI
2,Rating 5.0,Abogados Flores Curiel Corporativo Jurídico.,Legal services,True," Av. de la Paz 2860, Arcos Vallarta, 44130 Guadalajara, Jal.",33 3679 5781,+523336795781,True,https://wa.me/523336795781,False,open,,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Abogados+Flores+Curiel+Corporativo+Jur%C3%ADdico./data=!4m7!3m6!1s0x8428afd3edbdefe9:0x56d8db267003264d!8m2!3d20.6723482!4d-103.3880404!16s%2Fg%2F11gjz8vmy2!19sChIJ6e-97dOvKIQRTSYDcCbb2FY
2,Rating 5.0,HERNANDEZ & ASOCIADOS,Barrister,True," Av. 16 de Septiembre 730-piso 17, interior 1708, Mexicaltzingo, 44100 Guadalajara, Jal.",33 3242 2397,+523332422397,True,https://wa.me/523332422397,False,open,,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/HERNANDEZ+%26+ASOCIADOS/data=!4m7!3m6!1s0x8428b3255661ef69:0x3943447481022694!8m2!3d20.6647511!4d-103.3496591!16s%2Fg%2F11k45kb6kw!19sChIJae9hViWzKIQRlCYCgXREQzk
2,Rating 4.5,Despacho Jurídico,Lawyer,True," Jose Maria Arteaga 928, Centro, 64000 Monterrey, N.L.",81 8254 2393,+528182542393,True,https://wa.me/528182542393,False,open,,,,,False,4.5,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico/data=!4m7!3m6!1s0x866295820562e257:0x769356b05708a9e6!8m2!3d25.6820999!4d-100.3054093!16s%2Fg%2F11b6_fkjlh!19sChIJV-JiBYKVYoYR5qkIV7BWk3Y
2,Rating 5.0,DESPACHO JURÍDICO,Barrister,True," C. Julián Villagrán 239, Centro, 64000 Monterrey, N.L.",81 8343 1535,+528183431535,True,https://wa.me/528183431535,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/DESPACHO+JUR%C3%8DDICO/data=!4m7!3m6!1s0x8662958bf782beef:0x3dec6b29f810153!8m2!3d25.6783793!4d-100.3226661!16s%2Fg%2F1pty27zp3!19sChIJ776C94uVYoYRUwGBn7LG3gM
2,Rating 5.0,Jurídico Monterrey,Legal services,True," París 1128, El Refugio 1er Sector, 66430 San Nicolás de los Garza, N.L.",81 2591 7114,+528125917114,True,https://wa.me/528125917114,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Jur%C3%ADdico+Monterrey/data=!4m7!3m6!1s0x866294b171a6f7b1:0xd317410aba21b3bf!8m2!3d25.7572738!4d-100.2660074!16s%2Fg%2F11txzg0bzm!19sChIJsfemcbGUYoYRv7MhugpBF9M
2,Rating 5.0,Firma Legal,Paralegal services provider,True," 5 de Mayo 830 C al oriente, entre Doctor Coss Y Diego De Montemayor, Centro, 64000 Monterrey, N.L.",,,False,,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Firma+Legal/data=!4m7!3m6!1s0x8662be2afdbf96c1:0x8105c1f7e8a62fbb!8m2!3d25.6725942!4d-100.3071912!16s%2Fg%2F1tdyg1hb!19sChIJwZa__Sq-YoYRuy-m6PfBBYE
2,Rating 5.0,DESPACHO JURÍDICO LIC. CABRERA,Lawyer,True," Juan Ignacio Ramón 824, Centro, 64000 Monterrey, N.L.",81 8343 4349,+528183434349,True,https://wa.me/528183434349,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/DESPACHO+JUR%C3%8DDICO+LIC.+CABRERA/data=!4m7!3m6!1s0x8662be2b9d99667b:0xfa21b04d28ed86d6!8m2!3d25.6705696!4d-100.3077698!16s%2Fg%2F1tg2l2lc!19sChIJe2aZnSu-YoYR1obtKE2wIfo
2,Rating 5.0,Despacho Jurídico Saucedo Y Asociados,Lawyer,True," Emilio Carranza 595, Centro, 64000 Monterrey, N.L.",81 8244 6463,+528182446463,True,https://wa.me/528182446463,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Saucedo+Y+Asociados/data=!4m7!3m6!1s0x8662be293ae732b9:0xbdb446dac11f048!8m2!3d25.6702737!4d-100.3124964!16s%2Fg%2F11f147d3kz!19sChIJuTLnOim-YoYRSPARrG1E2ws
2,Rating 4.6,"MONTOYA Abogados, Firma Legal.",Lawyer,True," Manuel Gutiérrez 3, Maria Luisa, Centro, 64040 Monterrey, N.L.",81 8340 5568,+528183405568,True,https://wa.me/528183405568,False,open,,,,,False,4.6,,despacho juridico,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/MONTOYA+Abogados,+Firma+Legal./data=!4m7!3m6!1s0x866295ffa1555555:0xc5975a0386f020be!8m2!3d25.673219!4d-100.3337822!16s%2Fg%2F1tld0ls7!19sChIJVVVVof-VYoYRviDwhgNal8U"
2,Rating 4.9,Ramos & Asociados,Lawyer,True," Carlos M. Ayala 2304, Lomas, 64030 Monterrey, N.L.",81 1968 2054,+528119682054,True,https://wa.me/528119682054,False,open,,,,,False,4.9,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Ramos+%26+Asociados/data=!4m7!3m6!1s0x866295f08559cc09:0xc2d9f5846a13ce7c!8m2!3d25.6814573!4d-100.3379553!16s%2Fg%2F11gd1_zyv4!19sChIJCcxZhfCVYoYRfM4TaoT12cI
