lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
2,Rating 4.9,Fletes y Mudanzas Leyva,Moving service," Ignacio Ramírez 79, Los Faroles, 76147 Santiago de Querétaro, Qro.",442 502 1232,+524425021232,True,https://wa.me/524425021232,False,open,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Leyva/data=!4m7!3m6!1s0x85d35bd3ddc3c9a7:0xadd3fa36eb5273cb!8m2!3d20.606263!4d-100.4063435!16s%2Fg%2F11h07fz8s2!19sChIJp8nD3dNb04URy3NS6zb6060
2,Rating 4.8,Fletes y mudanzas Morán,Moving service," Artículo 27 5, Casa Blanca, 76030 Santiago de Querétaro, Qro.",442 569 3063,+524425693063,True,https://wa.me/524425693063,False,open,,,,False,4.8,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Mor%C3%A1n/data=!4m7!3m6!1s0x85d3457a9f52d697:0x27cf48ed6a484aed!8m2!3d20.5764996!4d-100.3937428!16s%2Fg%2F11t00p7h9h!19sChIJl9ZSn3pF04UR7UpIau1Izyc
2,Rating 5.0,Fletes y mudanzas CHÁVEZ,Moving service," C/ 15 de Mayo mercado, La Santa Cruz, Centro, 76000 Santiago de Querétaro, Qro.",442 599 1193,+524425991193,True,https://wa.me/524425991193,False,open,,,,False,5.0,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+CH%C3%81VEZ/data=!4m7!3m6!1s0x85d35b5381e528d7:0xbbd281ef50fd991c!8m2!3d20.5980743!4d-100.3855225!16s%2Fg%2F11w3lh_ycj!19sChIJ1yjlgVNb04URHJn9UO-B0rs
2,Rating 4.9,Fletes y Mudanzas OGERK,Moving service," 36113, El Sol, 76113 Santiago de Querétaro, Qro.",442 632 9269,+524426329269,True,https://wa.me/524426329269,False,open,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+OGERK/data=!4m7!3m6!1s0x85d351b3e4fc4611:0xb74e44fd0e2cb5cf!8m2!3d20.6153981!4d-100.4418325!16s%2Fg%2F11fjqjr18q!19sChIJEUb85LNR04URz7UsDv1ETrc
2,Rating 4.9,Fletes y Mudanzas PP Luis Querétaro,Moving service," Nogal 45, Los Olvera, 76904 Los Olvera, Qro.",442 704 9524,+524427049524,True,https://wa.me/524427049524,False,open,,,,False,4.9,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+PP+Luis+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d345454b6e76fd:0x942c5ef287a6042e!8m2!3d20.5310039!4d-100.4089228!16s%2Fg%2F11tmfnlk92!19sChIJ_XZuS0VF04URLgSmh_JeLJQ
2,Rating 5.0,Fletes y mudanzas Adrian Rodriguez,Moving service," Prol. Bernardo Quintana 4115, San Pablo Tecnologico, 76150 Santiago de Querétaro, Qro.",442 620 6718,+524426206718,True,https://wa.me/524426206718,False,open,,,,False,5.0,,fletes y mudanzas,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas+Adrian+Rodriguez/data=!4m7!3m6!1s0x85d35b346c76f97f:0x40d1f7ee2fdafdc8!8m2!3d20.6156217!4d-100.3993442!16s%2Fg%2F11nk11k5pc!19sChIJf_l2bDRb04URyP3aL-730UA
2,Sitio web (formal),Opamex Agencia Aduanal,Import export company," Av. Bosques de America 4-int 7, Bosques de Aragon, 57170 MEXICO, Méx.",55 2643 7201,+525526437201,True,https://wa.me/525526437201,False,open,,,http://opamex.com.mx/,True,3.9,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Opamex+Agencia+Aduanal/data=!4m7!3m6!1s0x85d1fb69c0374bf9:0x699f220955b46748!8m2!3d19.460123!4d-99.047313!16s%2Fg%2F11rsh6rl2v!19sChIJ-Us3wGn70YURSGe0VQkin2k
2,Rating 4.8,Yetcargo,Trucking company," Av Chapultepec 540, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 4606 2278,+525546062278,True,https://wa.me/525546062278,False,open,,,,False,4.8,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Yetcargo/data=!4m7!3m6!1s0x85d1ff250da86c09:0x9babf0ed63549902!8m2!3d19.4207015!4d-99.1748971!16s%2Fg%2F11c2qr_txx!19sChIJCWyoDSX_0YURAplUY-3wq5s
2,Rating 5.0,TICSA Transporte Integral de carga,Shipping company," C. Montes Urales 635, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX",55 5201 7646,+525552017646,True,https://wa.me/525552017646,False,open,,,,False,5.0,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/TICSA+Transporte+Integral+de+carga/data=!4m7!3m6!1s0x85d201f6e55277b7:0xf295e4a83dbf1b40!8m2!3d19.4259728!4d-99.2046074!16s%2Fg%2F1ts_6z3k!19sChIJt3dS5fYB0oURQBu_PajklfI
2,Rating 4.7,Transporte Refrigerado FROST,Trucking company," Av. Nuevo León 180, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",56 2008 0889,+525620080889,True,https://wa.me/525620080889,False,open,,,,False,4.7,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transporte+Refrigerado+FROST/data=!4m7!3m6!1s0x85d1ff59350b47c1:0x5709bc0cd05f5eb5!8m2!3d19.4070195!4d-99.1717766!16s%2Fg%2F11l5kgb41w!19sChIJwUcLNVn_0YURtV5f0Ay8CVc
2,Rating 4.7,Transportes De Carga Ocotlenses,Trucking company," Ffcc Nales 820, col, Santo Domingo,delegación, Azcapotzalco, 02160 Ciudad de México, CDMX",55 5347 3300,+525553473300,True,https://wa.me/525553473300,False,open,,,,False,4.7,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+De+Carga+Ocotlenses/data=!4m7!3m6!1s0x85d1f878776c1b8b:0x9208a8b16632d4f5!8m2!3d19.4873826!4d-99.1897696!16s%2Fg%2F1tqtb02y!19sChIJixtsd3j40YUR9dQyZrGoCJI
2,Rating 5.0,Transporte de Carga en México,Wholesaler," Chopo 589, Arenal, Azcapotzalco, 02980 Atzcapotzalco, CDMX",56 1088 1025,+525610881025,True,https://wa.me/525610881025,False,open,,,,False,5.0,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transporte+de+Carga+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f8e4a40e67a7:0xb021c133e8dc1649!8m2!3d19.4667917!4d-99.1515736!16s%2Fg%2F11f4pvjfcy!19sChIJp2cOpOT40YURSRbc6DPBIbA
2,Sitio web (formal),Autotransportes de Carga el Duero S.A. de C.V.,Trucking company," Refinería 1342, Lázaro Cárdenas, 44490 Guadalajara, Jal.",33 3666 0875,+523336660875,True,https://wa.me/523336660875,False,open,,,http://duero.mx/index_1.html,True,3.9,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Autotransportes+de+Carga+el+Duero+S.A.+de+C.V./data=!4m7!3m6!1s0x8428b25c785cb0fb:0xcbd9beee91822863!8m2!3d20.6284582!4d-103.3300305!16s%2Fg%2F1xfsp1kl!19sChIJ-7BceFyyKIQRYyiCke6-2cs
2,Rating 4.5,Transportes de Occidente,Trucking company," C. Ciprés 1402, Morelos, 44910 Guadalajara, Jal.",33 3810 0286,+523338100286,True,https://wa.me/523338100286,False,open,,,,False,4.5,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+de+Occidente/data=!4m7!3m6!1s0x8428adf8ffa65f95:0xfb0942f92ddd329b!8m2!3d20.656059!4d-103.3613773!16s%2Fg%2F1ts3fybm!19sChIJlV-m__itKIQRmzLdLflCCfs
2,Sitio web (formal),Transportes Americanos S.A. de C.V.,Trucking company," C. 1 733, Colón Industrial, 44940 Guadalajara, Jal.",33 1057 8580,+523310578580,True,https://wa.me/523310578580,False,open,,,http://www.transportesamericanos.com/,True,3.8,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Americanos+S.A.+de+C.V./data=!4m7!3m6!1s0x8428b274b96aee37:0x3a6df97790f1add9!8m2!3d20.6409682!4d-103.3542394!16s%2Fg%2F1tczw7q_!19sChIJN-5quXSyKIQR2a3xkHf5bTo
2,Rating 4.5,XCF guadalajara,Trucking company," Av de los Artesanos 5090, Lomas del Cuatro, 45599 San Pedro Tlaquepaque, Jal.",,,False,,False,open,,,,False,4.5,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/XCF+guadalajara/data=!4m7!3m6!1s0x8428b30809936311:0xe4bb13a18c45703b!8m2!3d20.5847393!4d-103.3587227!16s%2Fg%2F11ppf2vnmz!19sChIJEWOTCQizKIQRO3BFjKETu-Q
2,Rating 5.0,Expo Proveedores del Transporte y Logística Monterrey,Trucking company," Av fundidores 508, Obrera, 64000 Monterrey, N.L.",81 2257 0974,+528122570974,True,https://wa.me/528122570974,False,open,,,,False,5.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Expo+Proveedores+del+Transporte+y+Log%C3%ADstica+Monterrey/data=!4m7!3m6!1s0x8662956bb69bf289:0x4e531142a25da031!8m2!3d25.6791184!4d-100.289154!16s%2Fg%2F11ywghnhzd!19sChIJifKbtmuVYoYRMaBdokIRU04
2,Rating 4.8,Transportadores Unidos Carga,Freight forwarding service," Pascual Ortiz Rubio 1600, Niño Artillero, 64280 Monterrey, N.L.",81 8351 5828,+528183515828,True,https://wa.me/528183515828,False,open,,,,False,4.8,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportadores+Unidos+Carga/data=!4m7!3m6!1s0x866295cad06b931d:0x48b33af2f8780091!8m2!3d25.719919!4d-100.3297203!16s%2Fg%2F1tmxfzzt!19sChIJHZNr0MqVYoYRkQB4-PI6s0g
2,Rating 4.5,Auto Fletes TRT,Trucking company," Ignacio Zaragoza 3612, Del Nte., 64500 Monterrey, N.L.",81 8332 1980,+528183321980,True,https://wa.me/528183321980,False,open,,,,False,4.5,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Auto+Fletes+TRT/data=!4m7!3m6!1s0x8662959fcee37c95:0xf45b3ae471e3870!8m2!3d25.7125576!4d-100.3046596!16s%2Fg%2F11gxg8_rt8!19sChIJlXzjzp-VYoYRcDgeR66zRQ8
2,Sitio web (formal),Transportes de Carga Monterrey,Transportation service," Raúl Caballero Escamilla 400, Unión de Agropecuarios Lázaro Cárdenas, 66050 Cdad. Gral. Escobedo, N.L.",81 3244 0900,+528132440900,True,https://wa.me/528132440900,False,open,,,http://www.tcmty.com.mx/,True,1.0,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+de+Carga+Monterrey/data=!4m7!3m6!1s0x866293c8c9e8127d:0xa1f15684d4be854e!8m2!3d25.823028!4d-100.301773!16s%2Fg%2F11rdbrgjz0!19sChIJfRLoyciTYoYRToW-1IRW8aE
2,Rating 4.8,Auto Líneas Emago S.A De C.V,Trucking company," Nueva York 4047 - B, Industrial Hab Abraham Lincoln, 64310 Monterrey, N.L.",81 8259 9287,+528182599287,True,https://wa.me/528182599287,False,open,,,,False,4.8,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Auto+L%C3%ADneas+Emago+S.A+De+C.V/data=!4m7!3m6!1s0x8662967d112ce579:0xd9741479dcee140a!8m2!3d25.7168367!4d-100.3592485!16s%2Fg%2F1tg8724z!19sChIJeeUsEX2WYoYRChTu3HkUdNk
2,Rating 5.0,Multiservice Transportes de carga,Trucking company," Av de las Fuentes 2042, Insurgentes, 76117 Santiago de Querétaro, Qro.",446 410 9593,+524464109593,True,https://wa.me/524464109593,False,open,,,,False,5.0,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Multiservice+Transportes+de+carga/data=!4m7!3m6!1s0x85d351d9aa918aed:0x414dc03dacf97a48!8m2!3d20.6305845!4d-100.4491974!16s%2Fg%2F11mkhw53ld!19sChIJ7YqRqtlR04URSHr5rD3ATUE
2,Rating 4.9,TRQ (Transportes rápidos de Querétaro),Trucking company," Paseos de San Miguel, Av. San Gabriel 5054, Paseos de San Miguel, 76118 Santiago de Querétaro, Qro.",442 488 8204,+524424888204,True,https://wa.me/524424888204,False,open,,,,False,4.9,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/TRQ+%28Transportes+r%C3%A1pidos+de+Quer%C3%A9taro%29/data=!4m7!3m6!1s0x85d3510579a5e3d7:0x2ff242e0d0f818e5!8m2!3d20.659439!4d-100.4728259!16s%2Fg%2F11xf_4xct7!19sChIJ1-OleQVR04UR5Rj40OBC8i8
2,Sitio web (formal),Transportes León-México,Trucking company," Ley 6 de Enero 10, Casa Blanca, 76030 Santiago de Querétaro, Qro.",442 216 0805,+524422160805,True,https://wa.me/524422160805,False,open,,,http://www.leon-mexico.com.mx/,True,3.7,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Le%C3%B3n-M%C3%A9xico/data=!4m7!3m6!1s0x85d34528275c5dcd:0xc88419af03aba655!8m2!3d20.579051!4d-100.394785!16s%2Fg%2F1tfd2rmw!19sChIJzV1cJyhF04URVaarA68ZhMg
2,Sitio web (formal),Transportes Condesa,Trucking company," Prolongación Océano Índico 84 Hacienda Nueva San Juanico Qro MX Int. M1-38, Rancho San Juanico, 76010 Santiago de Querétaro, Qro.",442 242 5538,+524422425538,True,https://wa.me/524422425538,False,open,,,https://www.tcondesa.com.mx/,True,3.6,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Condesa/data=!4m7!3m6!1s0x85d35ab11d4c6761:0x81c6a33818f076ce!8m2!3d20.5890408!4d-100.4233255!16s%2Fg%2F1tds7125!19sChIJYWdMHbFa04URznbwGDijxoE
2,Sitio web (formal),Venta y Renta Montcargas Bolio Querétaro,Trucking company," Acceso lll 310, Fraccionamiento industrial la montaña, 76150 Santiago de Querétaro, Qro.",442 187 3117,+524421873117,True,https://wa.me/524421873117,False,open,,,https://montacargasbolio.com/,True,,,empresa de transporte de carga,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Venta+y+Renta+Montcargas+Bolio+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35bcba4d24007:0x1e965f2c5a2178b1!8m2!3d20.6032619!4d-100.4150858!16s%2Fg%2F11yskb8md9!19sChIJB0DSpMtb04URsXghWixflh4
2,Sitio web (formal),Despacho jurídico M&M Abogados,Corporate office," Av. Ejército Nacional 769, Torre B piso 2, Col. Ampliación Granda, Hidalgo, CD, Vita Polanco, Boulevard Miguel de Cervantes Saavedra 171, Torre Miyana., Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX",55 7316 3122,+525573163122,True,https://wa.me/525573163122,False,open,,,http://mymdinabogados.com.mx/,True,3.9,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+jur%C3%ADdico+M%26M+Abogados/data=!4m7!3m6!1s0x85d202054a298aed:0xf730620b7a452b29!8m2!3d19.440166!4d-99.200237!16s%2Fg%2F11c5swhgdr!19sChIJ7YopSgUC0oURKStFegtiMPc
2,Rating 5.0,Despacho Jurídico,Lawyer," Calz Legaria 410-Int. 5, Deportivo Pensil, Miguel Hidalgo, 11470 Ciudad de México, CDMX",55 5399 5190,+525553995190,True,https://wa.me/525553995190,False,open,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico/data=!4m7!3m6!1s0x85d203e842b8559f:0xd83b863612cbddd1!8m2!3d19.4505717!4d-99.202258!16s%2Fg%2F11h93g4mln!19sChIJn1W4QugD0oUR0d3LEjaGO9g
2,Rating 5.0,"Despacho Romero y Asociados, S.C. Certified Public Accountants",Accounting firm," Av. Homero 1425-int 1305, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX",55 5281 5190,+525552815190,True,https://wa.me/525552815190,False,open,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,"https://www.google.com/maps/place/Despacho+Romero+y+Asociados,+S.C.+Certified+Public+Accountants/data=!4m7!3m6!1s0x85d203a73ec91ed5:0xdc5d692d6158b3ec!8m2!3d19.436361!4d-99.2041844!16s%2Fg%2F11q1vwcd9p!19sChIJ1R7JPqcD0oUR7LNYYS1pXdw"
2,Rating 5.0,Asesoría Legal en Línea - Despacho de abogados en México,Lawyer," Hipolito Taine 229 Despacho 601 Col, Polanco V Secc, Miguel Hidalgo, 11580 Ciudad de México, CDMX",55 1287 2985,+525512872985,True,https://wa.me/525512872985,False,open,,,,False,5.0,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Asesor%C3%ADa+Legal+en+L%C3%ADnea+-+Despacho+de+abogados+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f938066cd79b:0xa4f2b661570c50f1!8m2!3d19.434276!4d-99.1850428!16s%2Fg%2F11h60v4ddg!19sChIJm9dsBjj50YUR8VAMV2G28qQ
2,Sitio web (formal),MO Asesoría Integral | Abogados y Contadores,Consultant," C. Eca Do Queirós 5047, Jardines Universidad, 45110 Zapopan, Jal.",,,False,,False,open,,,https://moasesoria.com/,True,3.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/MO+Asesor%C3%ADa+Integral+%7C+Abogados+y+Contadores/data=!4m7!3m6!1s0x8428af22d5587b8d:0xc8ae102f954ca43b!8m2!3d20.691034!4d-103.419149!16s%2Fg%2F11z03rlnjg!19sChIJjXtY1SKvKIQRO6RMlS8Qrsg
2,Rating 4.9,Despacho Jurídico Ornelas y Asociados,Lawyer," José Maria Vigil, Italia 2370, Providencia, 44648 Guadalajara, Jal.",33 2254 6929,+523322546929,True,https://wa.me/523322546929,False,open,,,,False,4.9,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Ornelas+y+Asociados/data=!4m7!3m6!1s0x8428af7238e9b02f:0xd052ab4fe1454255!8m2!3d20.6899962!4d-103.3765431!16s%2Fg%2F11q8y2vpdh!19sChIJL7DpOHKvKIQRVUJF4U-rUtA
2,Rating 5.0,Licenciados. Corporativo Hernandez despacho de Abogados,General practice attorney," Manuel Pérez Lete 169, El Dean, 44440 Guadalajara, Jal.",33 4006 5019,+523340065019,True,https://wa.me/523340065019,False,open,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Licenciados.+Corporativo+Hernandez+despacho+de+Abogados/data=!4m7!3m6!1s0x8428abbee205ddb3:0x6e13498fe0e2e943!8m2!3d20.6358593!4d-103.3481663!16s%2Fg%2F11fnsb0f6c!19sChIJs90F4r6rKIQRQ-ni4I9JE24
2,Rating 5.0,Abogados Flores Curiel Corporativo Jurídico.,Legal services," Av. de la Paz 2860, Arcos Vallarta, 44130 Guadalajara, Jal.",33 3679 5781,+523336795781,True,https://wa.me/523336795781,False,open,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Abogados+Flores+Curiel+Corporativo+Jur%C3%ADdico./data=!4m7!3m6!1s0x8428afd3edbdefe9:0x56d8db267003264d!8m2!3d20.6723482!4d-103.3880404!16s%2Fg%2F11gjz8vmy2!19sChIJ6e-97dOvKIQRTSYDcCbb2FY
2,Rating 5.0,HERNANDEZ & ASOCIADOS,Barrister," Av. 16 de Septiembre 730-piso 17, interior 1708, Mexicaltzingo, 44100 Guadalajara, Jal.",33 3242 2397,+523332422397,True,https://wa.me/523332422397,False,open,,,,False,5.0,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/HERNANDEZ+%26+ASOCIADOS/data=!4m7!3m6!1s0x8428b3255661ef69:0x3943447481022694!8m2!3d20.6647511!4d-103.3496591!16s%2Fg%2F11k45kb6kw!19sChIJae9hViWzKIQRlCYCgXREQzk
1,Rating 4.3,Condominio Guadalajara oficina,Office space rental agency," Av. 16 de Septiembre 730, Mexicaltzingo, 44100 Guadalajara, Jal.",33 1564 2031,+523315642031,True,https://wa.me/523315642031,False,open,,,,False,4.3,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Guadalajara+oficina/data=!4m7!3m6!1s0x8428b2028acc9211:0x3e6774fb5b1b2373!8m2!3d20.6648501!4d-103.3491835!16s%2Fg%2F12qgvr3yw!19sChIJEZLMigKyKIQRcyMbW_t0Zz4
1,Rating 4.4,Condominios Retama,Condominium complex," Puerta del Sol Nte. 201, Dinastía, 64639 Monterrey, N.L.",81 1771 6900,+528117716900,True,https://wa.me/528117716900,False,open,,,,False,4.4,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Condominios+Retama/data=!4m7!3m6!1s0x86629641787797cb:0x143c9b6888d70a8!8m2!3d25.6996647!4d-100.375016!16s%2Fg%2F1tmqgmw2!19sChIJy5d3eEGWYoYRqHCNiLbJQwE
1,Rating 4.4,Torre Zafiro,Condominium complex," Hacienda San Francisco 201, Hacienda de San Francisco, 64710 Monterrey, N.L.",81 4644 5669,+528146445669,True,https://wa.me/528146445669,False,open,,,,False,4.4,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Torre+Zafiro/data=!4m7!3m6!1s0x8662bff3d00cb87b:0xfb3fc132db4bcb1e!8m2!3d25.6641114!4d-100.3464997!16s%2Fg%2F11j43w67q_!19sChIJe7gM0PO_YoYRHstL2zLBP_s
1,Rating 4.3,Residencias Condotec,Condominium complex," Av. Eugenio Garza Sada Sur 2760, Tecnologico, Distrito Tec, 64700 Monterrey, N.L.",81 1366 3200,+528113663200,True,https://wa.me/528113663200,False,open,,,,False,4.3,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Residencias+Condotec/data=!4m7!3m6!1s0x8662bfbb81773f1f:0x717e8687beaffd4f!8m2!3d25.648181!4d-100.2906806!16s%2Fg%2F11bwp2nptz!19sChIJHz93gbu_YoYRT_2vvoeGfnE
1,Rating 4.4,Monte Kalamua MAIN ADMINISTRACIÓN,Condominium complex," 77518 Cancún, Quintana Roo",,,False,,False,open,,,,False,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Monte+Kalamua+MAIN+ADMINISTRACI%C3%93N/data=!4m7!3m6!1s0x8f4c2cb103e11f99:0x8444904014011ac7!8m2!3d21.1764049!4d-86.8950424!16s%2Fg%2F11g02sbq21!19sChIJmR_hA7EsTI8RxxoBFECQRIQ
1,Rating 4.3,Liverté Cancún,Property management company," Av. José López Portillo Supermanzana 110 01 Manzana L 03, 77539 Cancún, Q.R.",984 134 2290,+529841342290,True,https://wa.me/529841342290,False,open,,,,False,4.3,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Livert%C3%A9+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2b6b9bce8067:0x7032a11b8d67df3c!8m2!3d21.1242848!4d-86.9284197!16s%2Fg%2F11btxct7lt!19sChIJZ4DOm2srTI8RPN9njRuhMnA
1,Rating 4.4,Condominio Puebla 258,Condominium complex," 06700, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 3136 2016,+525531362016,True,https://wa.me/525531362016,False,open,,,,False,4.4,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Puebla+258/data=!4m7!3m6!1s0x85d1ffe885a1c8bf:0x27fd28a875d4c124!8m2!3d19.4213632!4d-99.1679558!16s%2Fg%2F11q1ppdwxz!19sChIJv8ihhej_0YURJMHUdago_Sc
1,Rating 4.0,"ADMINISTRADORA DE CAPITALES DE MÉXICO, S. DE R.",Building firm," Hnos. Serdán 310, Reserva Territorial Atlixcáyotl, San Miguel la Rosa, 72190 Heroica Puebla de Zaragoza, Pue.",,,False,,False,open,,,,False,4.0,,administracion de condominios,Puebla Mexico,2026-06-15,"https://www.google.com/maps/place/ADMINISTRADORA+DE+CAPITALES+DE+M%C3%89XICO,+S.+DE+R./data=!4m7!3m6!1s0x85cfc7e53aed8e45:0xa601ebc924c8ae78!8m2!3d19.0355148!4d-98.2326138!16s%2Fg%2F11fj43j3k2!19sChIJRY7tOuXHz4UReK7IJMnrAaY"
1,Rating 4.4,Condominio Del Valle,Apartment complex," Cam. Real a San Jerónimo 1605, Conjunto Hab del Valle, 72100 Heroica Puebla de Zaragoza, Pue.",,,False,,False,open,,,,False,4.4,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Del+Valle/data=!4m7!3m6!1s0x85cfc1554113fcff:0x320e0cbf454b95f6!8m2!3d19.0984042!4d-98.2215803!16s%2Fg%2F11cn5p9_hs!19sChIJ__wTQVXBz4UR9pVLRb8MDjI
1,Rating 4.2,Fletes y mudanzas,Transportation service," Calle capulin 400, Capulin #400, 44739 Guadalajara, Jal.",33 1475 1464,+523314751464,True,https://wa.me/523314751464,False,open,,,,False,4.2,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas/data=!4m7!3m6!1s0x8428b5b35c6bb4cb:0x5d32bef3a593cabc!8m2!3d20.7365295!4d-103.3591557!16s%2Fg%2F11g4j9t591!19sChIJy7RrXLO1KIQRvMqTpfO-Ml0
1,Rating 4.4,FLETES ECONOMICOS TELLO,Moving service," 44200, Artesanos, 44200 Guadalajara, Jal.",33 3220 1792,+523332201792,True,https://wa.me/523332201792,False,open,,,,False,4.4,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+ECONOMICOS+TELLO/data=!4m7!3m6!1s0x8428b10044f89735:0x9ce7c819f2f47fd5!8m2!3d20.6895478!4d-103.3572992!16s%2Fg%2F11qs_k5f7j!19sChIJNZf4RACxKIQR1X_08hnI55w
1,Rating 4.1,Central de Fletes Monterrey S.A. de C.V.,Moving service," Av Acueducto de Tenayuca 83, San José de la Escalera, Gustavo A. Madero, 07630 Ciudad de México, CDMX",55 5039 9004,+525550399004,True,https://wa.me/525550399004,False,open,,,,False,4.1,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Central+de+Fletes+Monterrey+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f82096b5e375:0x1de8fe8b20ea2dc7!8m2!3d19.5275254!4d-99.1634729!16s%2Fg%2F1tc_4flb!19sChIJdeO1liD40YURxy3qIIv-6B0
1,Rating 4.2,MUDANZAS FYMI - SERVICIO ( LOCAL Y NACIONAL ),Trucking company," 16 De Septiembre Poniente 609 609, 64720 Monterrey, N.L.",81 8343 6827,+528183436827,True,https://wa.me/528183436827,False,open,,,,False,4.2,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/MUDANZAS+FYMI+-+SERVICIO+%28+LOCAL+Y+NACIONAL+%29/data=!4m7!3m6!1s0x8662be3182f22f81:0x6a8c69aacad27bf3!8m2!3d25.6629868!4d-100.3206401!16s%2Fg%2F1v9t_b5k!19sChIJgS_ygjG-YoYR83vSyqppjGo
